title,price,description,bookURL,ImageURL,metadata
Panduan Lengkap Digital Marketing,90100,"Digital Marketing, strategi promosi produk dan layanan masa kini, yang berisi kumpulan teknik pemasaran modern yang berkekuatan dalam memersuasi dan memotivasi calon konsumen untuk menindaklanjutinya dengan aksi-aksi bisnis. Berbagai hasil nyata dari strategi pemasaran digital diantaranya meningkatkan penjualan, mendapat loyalitas pelanggan, media komunikasi dengan pelanggan, menjangkau audiensi yang tepat, membangun visibilitas serta kredibilitas brand, menciptakan level playing field dimana setiap pelaku bisnis memiliki peluang bertransaksi yang setara, terlepas apakah pelaku bisnis besar atau kecil, dsb.",https://www.gramedia.com/products/panduan-lengkap-digital-marketing,https://cdn.gramedia.com/uploads/picture_meta/2023/4/11/kbkmcdfwuqqepbup9mplfj.jpg,Panduan Lengkap Digital Marketing Digital Marketing strategi promosi produk layanan berisi kumpulan teknik pemasaran modern berkekuatan memersuasi memotivasi calon konsumen menindaklanjutinya aksi-aksi bisnis hasil nyata strategi pemasaran digital meningkatkan penjualan loyalitas pelanggan media komunikasi pelanggan menjangkau audiensi membangun visibilitas kredibilitas brand menciptakan level playing field dimana pelaku bisnis memiliki peluang bertransaksi setara terlepas pelaku bisnis dsb
Memori Kolektif Orang Betawi Dalam Maen Pukulan Beksi Tradis,106250,Gres Grasia Azmin,https://www.gramedia.com/products/memori-kolektif-orang-betawi-dalam-maen-pukulan-beksi-tradis,https://cdn.gramedia.com/uploads/picture_meta/2023/4/6/ebzwq8rxoup7iyl4cjwcwu.jpg,Memori Kolektif Orang Betawi Maen Pukulan Beksi Tradis Gres Grasia Azmin
Membuat Dashboard dan Visualisasi Data dengan MS Excel 2021,84000,"Profesi yang berhubungan erat dengan data memiliki prospek masa depan yang cerah. Salah satunya adalah analisis data yang bertugas untuk mengambil data, melakukan pengolahan, dan menganalisis berdasarkan kebutuhan-kebutuhan tertentu. Kemudian, data yang telah dianalisis itu bisa divisualisasikan dalam bentuk dashboard untuk keperluan presentasi. Apabila profesi analisis data benar-benar Anda minati, maka mulailah membaca buku ini. Dengan menggunakan MS Excel dan dibantu Power BI, Anda akan belajar penggunaan data range, table, PivotTable, PivotChart, dan aneka perintah filter lainnya untuk melakukan visualisasi data. Pembahasan di dalam buku ini meliputi:",https://www.gramedia.com/products/membuat-dashboard-dan-visualisasi-data-dengan-ms-excel-2021,https://cdn.gramedia.com/uploads/picture_meta/2023/4/6/dnrhefwkrytejakaxdnarw.jpg,Dashboard Visualisasi Data MS Excel 2021 Profesi berhubungan erat data memiliki prospek cerah Salah satunya analisis data bertugas mengambil data pengolahan menganalisis berdasarkan kebutuhan-kebutuhan data dianalisis divisualisasikan bentuk dashboard keperluan presentasi profesi analisis data benar-benar minati membaca buku MS Excel dibantu Power BI belajar penggunaan data range table PivotTable PivotChart aneka perintah filter visualisasi data Pembahasan buku meliputi
Mahir Segala Macam Jenis Desain dengan Canva,56000,Sinopsis Buku Mahir Segala Macam Jenis Desain dengan Canva:,https://www.gramedia.com/products/mahir-segala-macam-jenis-desain-dengan-canva,https://cdn.gramedia.com/uploads/picture_meta/2023/3/22/gsnhh2x4ep73b6vaa8wue7.jpg,Mahir Jenis Desain Canva Sinopsis Buku Mahir Jenis Desain Canva
Amazon Web Services (AWS) untuk Pemula,65600,"Amazon Web Services (AWS) adalah layanan cloud computing yang menguasai dunia hingga hari ini. Para developer, perusahaan teknologi informasi, dan para programmer freelance menggunakan AWS untuk membantu pekerjaan. Dengan harga yang terjangkau, mereka bisa mendapatkan layanan cloud computing yang canggih, mudah digunakan, dan aman dari berbagai faktor gangguan. Di dalam buku ini, Anda akan mengenal, memahami, dan menggunakan layanan AWS. Pembahasan dimulai dari pembuatan akun free (gratisan), pengenalan fitur standar seperti AWS CLI, dan Amazon S3, lantas akan diteruskan pada topik-topik yang penting tetapi mendasar. Misalnya, pembuatan IAM User, MFA (Multi Factor Authentication), security group, EC2 instance, pembuatan static web hosting, pemahaman tentang SSH, menghubungkan komputer dengan virtual machine, konsep cloud computing dan Opex serta Capex, pengenalan region dan availability zone, pembahasan tentang ekosistem Cloud9 bagi para programmer, dan konsep-konsep lainnya yang perlu diketahui tentang Amazon Web Services (AWS). Melalui buku ini diharapkan Anda mengetahui prinsip dasar mengoperasikan cloud computing menggunakan layanan AWS. Di masa depan, dunia akan berfokus pada cloud computing sehingga penguasaan AWS sejak dini akan sangat menguntungkan di sisi karier dan jabatan. (thinkjubilee)",https://www.gramedia.com/products/amazon-web-services-aws-untuk-pemula,https://cdn.gramedia.com/uploads/picture_meta/2023/3/22/5njzgzc2x3wr5timrjcxbk.jpg,Amazon Web Services AWS Pemula Amazon Web Services AWS layanan cloud computing menguasai dunia developer perusahaan teknologi informasi programmer freelance AWS membantu pekerjaan harga terjangkau layanan cloud computing canggih mudah aman faktor gangguan buku mengenal memahami layanan AWS Pembahasan pembuatan akun free gratisan pengenalan fitur standar AWS CLI Amazon S3 lantas diteruskan topik-topik mendasar pembuatan IAM User MFA Multi Factor Authentication security group EC2 instance pembuatan static web hosting pemahaman SSH menghubungkan komputer virtual machine konsep cloud computing Opex Capex pengenalan region availability zone pembahasan ekosistem Cloud9 programmer konsep-konsep Amazon Web Services AWS buku diharapkan prinsip dasar mengoperasikan cloud computing layanan AWS dunia berfokus cloud computing penguasaan AWS menguntungkan sisi karier jabatan thinkjubilee
7 Materi Pemrograman Web Modern,120000,"Teknologi pemrograman web terus berkembang menjadi sangat modern. Ada banyak teknologi baru yang sangat membantu untuk membuat aplikasi web menjadi lebih canggih. JavaScript yang awalnya hanya untuk klien, kini dapat digunakan untuk pemrograman server, bahkan untuk membuat aplikasi mobile. Semuanya akan dibahas pada buku ini, termasuk membuat SPA (Single Page Application), PWA (Progressive Web Appliction), RTA (Real Time Applictaion), dan sebagainya. Pembahasan utama pada buku ini terdiri dari pemrograman front-end dengan React, membuat desain web dengan Material UI, database dengan MongoDB, pemrograman back-end dengan Express JS, pemrograman untuk mobile dengan React Native, membuat RTA dengan Socket.IO, dan version control dengan Git. Setiap pembahasan disertai dengan contoh aplikatif. Terdapat juga panduan membuat aplikasi dengan setiap teknologi yang dibahas, meliputi: membuat aplikasi web dengan MERN Stack, membuat aplikasi Android dengan React Native, dan membuat aplikasi chat dengan Socket.IO. Diharapkan, dengan membaca buku ini pembaca dapat membuat sendiri berbagai aplikasi web dengan teknologi terbaru.",https://www.gramedia.com/products/7-materi-pemrograman-web-modern,https://cdn.gramedia.com/uploads/picture_meta/2023/3/22/w6dxin7h9modvqfqcme6vn.jpg,7 Materi Pemrograman Web Modern Teknologi pemrograman web berkembang modern teknologi membantu aplikasi web canggih JavaScript klien pemrograman server aplikasi mobile dibahas buku SPA Single Page Application PWA Progressive Web Appliction RTA Real Time Applictaion Pembahasan utama buku pemrograman front-end React desain web Material UI database MongoDB pemrograman back-end Express JS pemrograman mobile React Native RTA Socket.IO version control Git pembahasan disertai contoh aplikatif panduan aplikasi teknologi dibahas meliputi aplikasi web MERN Stack aplikasi Android React Native aplikasi chat Socket.IO Diharapkan membaca buku pembaca aplikasi web teknologi terbaru
"Mudah Membuat Game Dan Animasi Dengan Visual C# .NET, From Beginner To Master",186575,"Buku ini dihadirkan bagi Anda yang ingin belajar pemrograman game menggunakan Visual C# .NET. Selama bertahun-tahun sampai saat ini, Visual C# merupakan bahasa pemrograman populer dalam pengembangan game baik desktop maupun mobile. Buku ini secara bertahap mengajarkan pada Anda bagaimana merancang form dengan pelbagai kontrol dan menuliskan kode langkah demi langkah sehingga game yang dibuat sangat interaktif dan menarik.",https://www.gramedia.com/products/mudah-membuat-game-dan-animasi-dengan-visual-c-net-from-beginner-to-master,https://cdn.gramedia.com/uploads/picture_meta/2023/2/23/8p73yj9ygpnej27kjzbsba.jpg,Mudah Game Animasi Visual C .NET From Beginner To Master Buku dihadirkan belajar pemrograman game Visual C .NET bertahun-tahun Visual C bahasa pemrograman populer pengembangan game desktop mobile Buku bertahap mengajarkan merancang form pelbagai kontrol menuliskan kode langkah langkah game interaktif menarik
Matriks Persamaan Linier dan Pemrograman Linier Edisi 3,127500,"Matriks, Persamaan Linier, dan Pemrograman Linier merupakan topik bahasan pada mata ajaran Aljabar Linier yang diberikan di Sekolah Menengah Tingkat Atas dan Perguruan Tinggi.",https://www.gramedia.com/products/matriks-persamaan-linier-dan-pemrograman-linier-edisi-3,https://cdn.gramedia.com/uploads/picture_meta/2023/2/23/actrmyuabsxflyibpo9l6g.jpg,Matriks Persamaan Linier Pemrograman Linier Edisi 3 Matriks Persamaan Linier Pemrograman Linier topik bahasan mata ajaran Aljabar Linier Sekolah Menengah Tingkat Perguruan
Machine Learning Tingkat Dasar dan Lanjut Edisi-2,144500,"Perusahaan-perusahaan raksasa berbasis IT telah menunjukkan berbagai kesuksesan dalam penggunaan artificial intelligence, khususnya machine learning. Kesuksesan mereka tentu saja tidak instan dalam sekejap. Mereka telah bertahun-tahun membangun sistem itu menggunakan berbagai teknik machine learning, mulai dari teknik tingkat dasar yang simpel, lalu secara terus menerus dikembangkan, hingga saat ini telah menggunakan teknik machine learning tingkat lanjut, khususnya deep learning, yang memberikan performansi tinggi.",https://www.gramedia.com/products/machine-learning-tingkat-dasar-dan-lanjut-edisi-2,https://cdn.gramedia.com/uploads/picture_meta/2023/2/23/hq3bujta45prdjdcjbgng9.jpg,Machine Learning Tingkat Dasar Edisi-2 Perusahaan-perusahaan raksasa berbasis IT kesuksesan penggunaan artificial intelligence machine learning Kesuksesan instan sekejap bertahun-tahun membangun sistem teknik machine learning teknik tingkat dasar simpel menerus dikembangkan teknik machine learning tingkat deep learning performansi
Aplikasi Perkantoran Era Industrialisasi 4.0,157250,"Buku ini didesain untuk membantu menyelesaikan pekerjaan atau tugas administrasi perkantoran dengan memanfaatkan software perkantoran microsoft office (word, excel, power point), sarana yang disediakan oleh google (gmail, drive, spreadsheet, calendar, keep), fasilitas perkantoran yang tersedia (scanner dan printer), juga perangkat komunikasi pribadi (android beserta whatsapp web nya). Pemanfaatan teknologi informasi ini sangat penting, karena pekerjaan atau tugas administrasi perkantoran berubah sesuai tuntutan jaman dan perkembangan teknologi informasi yang terus berubah. Buku ini hadir untuk memenuhi tujuan tersebut.",https://www.gramedia.com/products/aplikasi-perkantoran-era-industrialisasi-40,https://cdn.gramedia.com/uploads/picture_meta/2023/2/23/5rah79okac8r9q3ng3lgys.jpg,Aplikasi Perkantoran Era Industrialisasi 4.0 Buku didesain membantu menyelesaikan pekerjaan tugas administrasi perkantoran memanfaatkan software perkantoran microsoft office word excel power point sarana disediakan google gmail drive spreadsheet calendar keep fasilitas perkantoran tersedia scanner printer perangkat komunikasi pribadi android beserta whatsapp web nya Pemanfaatan teknologi informasi pekerjaan tugas administrasi perkantoran berubah sesuai tuntutan jaman perkembangan teknologi informasi berubah Buku hadir memenuhi tujuan
Ungkap Rahasia Taklukkan Microsoft Excel 2019,100000,"Microsoft Excel 2019 merupakan penyempurnaan dari Excel versi sebelumnya. Buku ini bisa menjadi solusi bagi Anda yang ingin menguasai pengolahan data menggunakan formula Excel 2019. Dalam buku ini diungkap habis seluruh fasilitas, menu, dan tab dalam Excel 2019. Pembahasan dalam buku ini mencakup pengungkapan penggunaan 8 fasilitas mulai dari menu, tab, dan fasilitas utama, yaitu: -Menu File yang meliputi penggunaan perintah utama pembuatan dan pengelolaan dokumen Excel 2019. -Tab Home yang meliputi fasilitas pengaturan Sel, Font, Clipboard, Alignment, Number, Style, Cells, dan Editing. -Tab Insert yang meliputi penggunaan fasilitas Tables, Illustration, Add-in, Chart, Tour, Sparklines, Filter, Link, Text, dan Symbol. -Tab Page Layout yang meliputi penggunaan fasilitas Themes, Page Setup, Scale to Fit, Sheet Option, dan Arrange. -Tab Formulas yang meliputi penggunaan Function Library, Define Names, Formula Auditing, dan Calculation. -Tab Data yang meliputi penggunaan fasilitas Get & Transform Data, Queries & Connections, Sort & Filter, Data Tools, Forecast, dan Outline. -Tab Review yang meliputi penggunaan fasilitas Proofing, Accessibility, Insight, Language, Comments, Protect, dan Ink. -Tab View yang meliputi penggunaan fasilitas Workbook Views, Show, Zoom, dan Windows.",https://www.gramedia.com/products/ungkap-rahasia-taklukkan-microsoft-excel-2019,https://cdn.gramedia.com/uploads/picture_meta/2023/2/22/twmfbq2gjwooa2k2whvxgk.jpg,Rahasia Taklukkan Microsoft Excel 2019 Microsoft Excel 2019 penyempurnaan Excel versi Buku solusi menguasai pengolahan data formula Excel 2019 buku diungkap habis fasilitas menu tab Excel 2019 Pembahasan buku mencakup pengungkapan penggunaan 8 fasilitas menu tab fasilitas utama -Menu File meliputi penggunaan perintah utama pembuatan pengelolaan dokumen Excel 2019 -Tab Home meliputi fasilitas pengaturan Sel Font Clipboard Alignment Number Style Cells Editing -Tab Insert meliputi penggunaan fasilitas Tables Illustration Add-in Chart Tour Sparklines Filter Link Text Symbol -Tab Page Layout meliputi penggunaan fasilitas Themes Page Setup Scale to Fit Sheet Option Arrange -Tab Formulas meliputi penggunaan Function Library Define Names Formula Auditing Calculation -Tab Data meliputi penggunaan fasilitas Get Transform Data Queries Connections Sort Filter Data Tools Forecast Outline -Tab Review meliputi penggunaan fasilitas Proofing Accessibility Insight Language Comments Protect Ink -Tab View meliputi penggunaan fasilitas Workbook Views Show Zoom Windows
"Rekayasa Perangkat Lunak - Buku 1, Pendekatan Praktisi Edisi 7",212500,Pembahasan dalam buku ini:,https://www.gramedia.com/products/rekayasa-perangkat-lunak-buku-1-pendekatan-praktisi-edisi-7,https://cdn.gramedia.com/uploads/picture_meta/2023/2/20/uztzy4swukavwxtr85gwfp.jpg,Rekayasa Perangkat Lunak Buku 1 Pendekatan Praktisi Edisi 7 Pembahasan buku
"Rekayasa Perangkat Lunak, Pendekatan Praktis Edisi 7 Buku 2",86275,"Ketika perangkat lunak komputer terus berkembang-saat perangkat lunak memenuhi kebutuhan manusia yang menggunakannya, saat perangkat lunak bekerja tanpa cacat dalam waktu yang cukup lama, saat perangkat lunak mudah dimodifikasi dan bahkan kian mudah untuk digunakan-perangkat lunak dapat dan benar-benar mengubah banyak hal menjadi lebih baik. Namun ketika perangkat lunak gagal-saat para penggunanya dibuat kecewa, saat perangkat lunak terbukti memiliki kesalahan, saat perangkat lunak sulit diubah bahkan makin sulit digunakan hal-hal buruk pun dapat dan sungguh-sungguh terjadi. Kita semua ingin membangun perangkat lunak yang membuat banyak hal menjadi lebih baik, menghindari hal-hal buruk yang mengintai di bawah bayang-bayang usaha yang tak bermanfaat. Agar berhasil, kita perlu disiplin saat perangkat lunak dirancang dan dibangun. Kita butuh pendekatan rekayasa.",https://www.gramedia.com/products/rekayasa-perangkat-lunak-pendekatan-praktis-edisi-7-buku-2,https://cdn.gramedia.com/uploads/picture_meta/2023/2/17/ugyafvrfq7qi2ks6nuby9h.jpg,Rekayasa Perangkat Lunak Pendekatan Praktis Edisi 7 Buku 2 perangkat lunak komputer berkembang-saat perangkat lunak memenuhi kebutuhan manusia menggunakannya perangkat lunak cacat perangkat lunak mudah dimodifikasi kian mudah digunakan-perangkat lunak benar-benar mengubah perangkat lunak gagal-saat penggunanya kecewa perangkat lunak terbukti memiliki kesalahan perangkat lunak sulit diubah sulit hal-hal buruk sungguh-sungguh membangun perangkat lunak menghindari hal-hal buruk mengintai bayang-bayang usaha bermanfaat berhasil disiplin perangkat lunak dirancang dibangun butuh pendekatan rekayasa
